Document Title,DOI,PDF Link,excluded_stage1,excluded_stage2,excluded_stage3
Dynamic MLP for Fine-Grained Image Classification by Leveraging Geographical and Temporal Information,10.1109/CVPR52688.2022.01067,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9879290,FALSE,TRUE,TRUE
BinMLM: Binary Authorship Verification with Flow-aware Mixture-of-Shared Language Model,10.1109/SANER53432.2022.00120,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9825799,FALSE,TRUE,TRUE
Unknown malcode detection via text categorization and the imbalance problem,10.1109/ISI.2008.4565046,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4565046,TRUE,TRUE,TRUE
Maritime threat detection using plan recognition,10.1109/THS.2012.6459857,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6459857,FALSE,TRUE,TRUE
Automated Segmentation of Prohibited Items in X-ray Baggage Images Using Dense De-overlap Attention Snake,10.1109/TMM.2022.3174339,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9772992,FALSE,TRUE,TRUE
TFCheck : A TensorFlow Library for Detecting Training Issues in Neural Network Programs,10.1109/QRS.2019.00059,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8854684,FALSE,TRUE,TRUE
Performance analysis of cascaded energy and matched filter detector with malicious users in cognitive radio networks,10.1109/ISPACS.2015.7432848,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7432848,FALSE,TRUE,TRUE
Cognitive modeling of polymorphic malware using fractal based semantic characterization,10.1109/THS.2017.7943487,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7943487,FALSE,TRUE,TRUE
Human Injectable Chip: Secure Transmission in Media,10.1109/ICICT46931.2019.8977666,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8977666,FALSE,TRUE,TRUE
Developing Application Specific Ontology for Program Comprehension by Combining Domain Ontology with Code Ontology,10.1109/QSIC.2008.31,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4601548,TRUE,TRUE,TRUE
LRPD: Large Replay Parallel Dataset,10.1109/ICASSP43922.2022.9746527,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9746527,FALSE,TRUE,TRUE
How About Bug-Triggering Paths? - Understanding and Characterizing Learning-Based Vulnerability Detectors,10.1109/TDSC.2022.3192419,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9833339,FALSE,TRUE,TRUE
Merging Permission and API Features for Android Malware Detection,10.1109/IIAI-AAI.2016.237,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7557676,FALSE,TRUE,TRUE
FPGA based key generation technique for anti-counterfeiting methods using Physically Unclonable Functions and artificial intelligence,10.1109/FPL.2012.6339209,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6339209,FALSE,TRUE,TRUE
"Cyber crime trend in Bangladesh, an analysis and ways out to combat the threat",10.23919/ICACT.2018.8323799,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8323799,FALSE,TRUE,TRUE
IC SynthLogo: A Synthetic Logo Image Dataset for Counterfeit and Recycled IC detection,10.1109/IPFA53173.2021.9617352,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9617352,FALSE,TRUE,TRUE
Accurate Adware Detection Using Opcode Sequence Extraction,10.1109/ARES.2011.35,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6045962,TRUE,TRUE,TRUE
Accumulated Generalized Mean Value - a New Approach to Flow-Based Feature Generation for Encrypted Traffic Characterization,10.1109/CCWC51732.2021.9376132,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9376132,FALSE,TRUE,TRUE
An Intrusion Detection Model Based on Ant Principle,10.1109/IFITA.2010.322,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5634771,TRUE,TRUE,TRUE
Enhanced Ensemble Clustering via Fast Propagation of Cluster-Wise Similarities,10.1109/TSMC.2018.2876202,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8525437,FALSE,TRUE,TRUE
A High Performance Fingerprint Matching System for Large Databases Based on GPU,10.1109/TIFS.2013.2291220,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6665046,FALSE,TRUE,TRUE
Software Defect Prediction via GIN with Hybrid Graphical Features,10.1109/QRS-C57518.2022.00066,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10076966,FALSE,TRUE,TRUE
Malware detection based on ontology,10.1109/ICMLC.2017.8107737,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8107737,FALSE,TRUE,TRUE
Multiscale Attention Aggregation Network for 2D Vessel Segmentation,10.1109/ICASSP43922.2022.9747207,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9747207,FALSE,TRUE,TRUE
Bringing visual languages to market: The OutSystems story,10.1109/VLHCC.2018.8506500,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8506500,FALSE,TRUE,TRUE
Designing System-Level Defenses against Cellphone Malware,10.1109/SRDS.2009.21,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5283445,TRUE,TRUE,TRUE
Multispectral Deep Embeddings as a Countermeasure to Custom Silicone Mask Presentation Attacks,10.1109/TBIOM.2019.2939421,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8823976,FALSE,TRUE,TRUE
GaitSet: Cross-View Gait Recognition Through Utilizing Gait As a Deep Set,10.1109/TPAMI.2021.3057879,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9351667,FALSE,TRUE,TRUE
An Adversarial Attack Detection Paradigm With Swarm Optimization,10.1109/IJCNN48605.2020.9207627,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9207627,FALSE,TRUE,TRUE
QoS-Aware and Ontology-Driven Autonomic Service Bus,10.1109/WETICE.2012.71,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6269771,FALSE,TRUE,TRUE
Malicious Code Detection: Run Trace Output Analysis by LSTM,10.1109/ACCESS.2021.3049200,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9314007,FALSE,TRUE,TRUE
One-Class Fingerprint Presentation Attack Detection Using Auto-Encoder Network,10.1109/TIP.2021.3052341,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9335499,FALSE,TRUE,TRUE
Adaptive Immunity for Software: Towards Autonomous Self-healing Systems,10.1109/SANER50967.2021.00058,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9425979,FALSE,TRUE,TRUE
Application of loop reduction to learning program behaviors for anomaly detection,10.1109/ITCC.2005.88,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1428544,TRUE,TRUE,TRUE
A Co-evolutionary Algorithm-Based Malware Adversarial Sample Generation Method,10.1109/DSC54232.2022.9888884,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9888884,FALSE,TRUE,TRUE
Fixing Defect of Photometric Loss for Self-Supervised Monocular Depth Estimation,10.1109/TCSVT.2021.3068834,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9386100,FALSE,TRUE,TRUE
Learning to Grasp on the Moon from 3D Octree Observations with Deep Reinforcement Learning,10.1109/IROS47612.2022.9981661,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9981661,FALSE,TRUE,TRUE
Demystify scrambled and encoded images with auto-encoders,10.1109/BigData55660.2022.10020275,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10020275,FALSE,TRUE,TRUE
Correlation-Based Feature Selection on Botnet Activity Detection Using Kendall Correlation,10.1109/CENIM56801.2022.10037525,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10037525,FALSE,TRUE,TRUE
Transductive Semisupervised Deep Hashing,10.1109/TNNLS.2021.3054386,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9349163,FALSE,TRUE,TRUE
An Architecture Combining Convolutional Neural Network (CNN) with Batch Normalization for Apparel Image Classification,10.1109/iSSSC50941.2020.9358882,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9358882,FALSE,TRUE,TRUE
Real-time Object Classification in Video Surveillance Based on Appearance Learning,10.1109/CVPR.2007.383503,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4270501,TRUE,TRUE,TRUE
Fast Semantic Preserving Hashing for Large-Scale Cross-Modal Retrieval,10.1109/ICDM.2019.00172,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8970950,FALSE,TRUE,TRUE
AIFD: A Runtime Solution to Buffer Overflow Attack,10.1109/ICMLC.2007.4370697,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4370697,TRUE,TRUE,TRUE
API Misuse Detection Method Based on Transformer,10.1109/QRS57517.2022.00100,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10062353,FALSE,TRUE,TRUE
PrivEdge: From Local to Distributed Private Training and Prediction,10.1109/TIFS.2020.2988132,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9069213,FALSE,TRUE,TRUE
Optimal Task Allocation and Coding Design for Secure Coded Edge Computing,10.1109/ICDCS.2019.00111,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8885205,FALSE,TRUE,TRUE
Perception Poisoning Attacks in Federated Learning,10.1109/TPSISA52974.2021.00017,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9750251,FALSE,TRUE,TRUE
A novel method for authenticating mobile agents with one-way signature chaining,10.1109/ISADS.2005.1452050,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1452050,TRUE,TRUE,TRUE
Hardware-Oriented Authentication for Advanced Metering Infrastructure,10.1109/TSG.2016.2582423,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7494646,FALSE,TRUE,TRUE
Attack-Detection Architectural Framework Based on Anomalous Patterns of System Performance and Resource Utilization—Part II,10.1109/ACCESS.2021.3088411,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9452153,FALSE,TRUE,TRUE
An intelligent fibonacci approach to image steganography,10.1109/TENCONSpring.2017.8070030,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8070030,FALSE,TRUE,TRUE
Evaluating Data Encryption Effects on the Resilience of an Artificial Neural Network,10.1109/DFT50435.2020.9250869,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9250869,FALSE,TRUE,TRUE
Adversarial Attacks on Deep Unfolded Networks for Sparse Coding,10.1109/ICASSP40776.2020.9054671,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9054671,FALSE,TRUE,TRUE
GraphSC: Parallel Secure Computation Made Easy,10.1109/SP.2015.30,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7163037,FALSE,TRUE,TRUE
Improving Adversarial Transferability via Neuron Attribution-based Attacks,10.1109/CVPR52688.2022.01457,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9879952,FALSE,TRUE,TRUE
Behavioral classification of Android applications using system calls,10.1109/APSEC53868.2021.00012,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9711973,FALSE,TRUE,TRUE
R2-D2: ColoR-inspired Convolutional NeuRal Network (CNN)-based AndroiD Malware Detections,10.1109/BigData.2018.8622324,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8622324,FALSE,TRUE,TRUE
NNReArch: A Tensor Program Scheduling Framework Against Neural Network Architecture Reverse Engineering,10.1109/FCCM53951.2022.9786112,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9786112,FALSE,TRUE,TRUE
Android botnet categorization and family detection based on behavioural and signature data,10.1109/ICTC.2015.7354630,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7354630,FALSE,TRUE,TRUE
Symmetric Cryptography With a Chaotic Map and a Multilayer Machine Learning Network for Physiological Signal Infosecurity: Case Study in Electrocardiogram,10.1109/ACCESS.2021.3057586,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9349367,FALSE,TRUE,TRUE
Benchmarking Adversarial Patch Against Aerial Detection,10.1109/TGRS.2022.3225306,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9965436,FALSE,TRUE,TRUE
Detection method of phishing email based on persuasion principle,10.1109/ITNEC48623.2020.9084766,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9084766,FALSE,TRUE,TRUE
Compact and Cancelable Fingerprint Binary Codes Generation via One Permutation Hashing,10.1109/LSP.2021.3071262,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9398536,FALSE,TRUE,TRUE
URL Protection and Bookmark Hiding using AES Algorithm,10.1109/ICCES54183.2022.9836009,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9836009,FALSE,TRUE,TRUE
BadEncoder: Backdoor Attacks to Pre-trained Encoders in Self-Supervised Learning,10.1109/SP46214.2022.9833644,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9833644,FALSE,TRUE,TRUE
A New Semi-supervised Approach for Network Encrypted Traffic Clustering and Classification,10.1109/CSCWD54268.2022.9776310,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9776310,FALSE,TRUE,TRUE
Face Template Protection Using Deep Convolutional Neural Network,10.1109/CVPRW.2018.00087,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8575550,FALSE,TRUE,TRUE
Weighted sparse representation using a learned distance metric for face recognition,10.1109/ICIP.2015.7351677,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7351677,FALSE,TRUE,TRUE
Enhanced 3DTV Regularization and Its Applications on HSI Denoising and Compressed Sensing,10.1109/TIP.2020.3007840,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9143450,FALSE,TRUE,TRUE
An End-to-End No-Reference Video Quality Assessment Method With Hierarchical Spatiotemporal Feature Representation,10.1109/TBC.2022.3164332,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9754977,FALSE,TRUE,TRUE
AI-Driven Development Is Here: Should You Worry?,10.1109/MS.2021.3133805,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9713901,FALSE,TRUE,TRUE
Similarity Measure for Smart Contract Bytecode Based on CFG Feature Extraction,10.1109/CISAI54367.2021.00113,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9718856,FALSE,TRUE,TRUE
A Data Middle Platform Architecture Based on Microservice Serving Power Grid Business,10.1109/CSCloud-EdgeCom52276.2021.00047,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9492242,FALSE,TRUE,TRUE
Maximal frequent sub-graph mining for malware detection,10.1109/ISDA.2015.7489265,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7489265,FALSE,TRUE,TRUE
PDG2Vec: Identify the Binary Function Similarity with Program Dependence Graph,10.1109/QRS57517.2022.00061,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10062362,FALSE,TRUE,TRUE
Dynamic Tri-Level Relation Mining With Attentive Graph for Visible Infrared Re-Identification,10.1109/TIFS.2021.3139224,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9665382,FALSE,TRUE,TRUE
Membership Inference Attack on Graph Neural Networks,10.1109/TPSISA52974.2021.00002,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9750191,FALSE,TRUE,TRUE
Automatic Localization of Bugs to Faulty Components in Large Scale Software Systems Using Bayesian Classification,10.1109/QRS.2016.54,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7589822,FALSE,TRUE,TRUE
Anomaly Detection in Real-Time Multi-Threaded Processes Using Hardware Performance Counters,10.1109/TIFS.2019.2923577,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8737990,FALSE,TRUE,TRUE
A New Method for Malware Detection Based on Energy,10.1109/DSC53577.2021.00099,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9750463,FALSE,TRUE,TRUE
Computational Code-Based Privacy in Coded Federated Learning,10.1109/ISIT50566.2022.9834802,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9834802,FALSE,TRUE,TRUE
Resilient Network Coding in the Presence of Byzantine Adversaries,10.1109/TIT.2008.921711,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4529276,TRUE,TRUE,TRUE
Compressed-Sensing-Based Pilot Contamination Attack Detection for NOMA-IoT Communications,10.1109/JIOT.2020.2991956,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9084085,FALSE,TRUE,TRUE
PUF Architecture with Run-Time Adaptation for Resilient and Energy-Efficient Key Generation via Sensor Fusion,10.1109/JSSC.2021.3050959,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9367184,FALSE,TRUE,TRUE
A Novel Approach for Detecting Cyberattacks in Embedded Systems Based on Anomalous Patterns of Resource Utilization-Part I,10.1109/ACCESS.2021.3088395,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9452174,FALSE,TRUE,TRUE
Enhancing the Transferability of Adversarial Attacks through Variance Tuning,10.1109/CVPR46437.2021.00196,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9578612,FALSE,TRUE,TRUE
Power System Malware Detection Based on Deep Belief Network Classifier,10.1109/ICGEA54406.2022.9792083,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9792083,FALSE,TRUE,TRUE
lncLocPred: Predicting LncRNA Subcellular Localization Using Multiple Sequence Feature Information,10.1109/ACCESS.2020.3007317,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9133373,FALSE,TRUE,TRUE
GNN-RE: Graph Neural Networks for Reverse Engineering of Gate-Level Netlists,10.1109/TCAD.2021.3110807,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9530566,FALSE,TRUE,TRUE
ALBFL: A Novel Neural Ranking Model for Software Fault Localization via Combining Static and Dynamic Features,10.1109/TrustCom50675.2020.00107,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9343192,FALSE,TRUE,TRUE
Baptista's chaos-based cipher implemented in a field programmable gate array,10.1109/SMICND.2017.8101196,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8101196,FALSE,TRUE,TRUE
Domestic Cryptographic Application Scheme under the Background of Intelligent Shipping,10.1109/ITAIC54216.2022.9836547,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9836547,FALSE,TRUE,TRUE
GMSA: Gathering Multiple Signatures Approach to Defend Against Code Injection Attacks,10.1109/ACCESS.2018.2884201,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8554270,FALSE,TRUE,TRUE
Secure Ad-Hoc On-demand Distance Vector routing using identity based symmetric key management,10.1109/WiSPNET.2016.7566302,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7566302,FALSE,TRUE,TRUE
A Comparative Analysis of Classifiers in the Recognition of Packed Executables,10.1109/ICTAI.2019.00189,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8995252,FALSE,TRUE,TRUE
DroidEvolver: Self-Evolving Android Malware Detection System,10.1109/EuroSP.2019.00014,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8806731,FALSE,TRUE,TRUE
Secure Health Fog: A Novel Framework for Personalized Recommendations Based on Adaptive Model Tuning,10.1109/ACCESS.2021.3101308,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9502075,FALSE,TRUE,TRUE
An improved memory management scheme for large scale graph computing engine GraphChi,10.1109/BigData.2014.7004357,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7004357,FALSE,TRUE,TRUE
Cyber Security Innovation for the Digital Economy A Case Study of the Russian Federation,,https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9226786.pdf&bkn=9218856&pdfType=chapter,TRUE,TRUE,TRUE
4 Development of Cyber Security Technologies,,https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9226898.pdf&bkn=9218856&pdfType=chapter,TRUE,TRUE,TRUE
1 Relevance of Cyber Security Innovations,,https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9226791.pdf&bkn=9218856&pdfType=chapter,TRUE,TRUE,TRUE
Expert System for University Program Recommendation,10.1109/IICAIET49801.2020.9257822,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9257822,FALSE,TRUE,TRUE
A Defect Detection Technology Based on Software Behavior Decision Tree,10.1109/ICCSEC.2017.8446897,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8446897,FALSE,TRUE,TRUE
